speechID,session,nameOfHouse,nameOfMeeting,issue,date,year,speaker,speakerYomi,speakerGroup,speakerPosition,speakerRole,speechURL,meetingURL,pdfURL,keywords_matched,num_keywords,parties_canonical_str,has_joe_party
121315206X01720240611_244,213,参議院,法務委員会,第17号,2024-06-11,2024,伊藤孝江,いとうたかえ,公明党,,,https://kokkai.ndl.go.jp/txt/121315206X01720240611/244,https://kokkai.ndl.go.jp/txt/121315206X01720240611,https://kokkai.ndl.go.jp/img/121315206X01720240611/26,技能実習,1,公明党,True
121315206X01720240611_245,213,参議院,法務委員会,第17号,2024-06-11,2024,小泉龍司,こいずみりゅうじ,自由民主党・無所属の会,法務大臣,,https://kokkai.ndl.go.jp/txt/121315206X01720240611/245,https://kokkai.ndl.go.jp/txt/121315206X01720240611,https://kokkai.ndl.go.jp/img/121315206X01720240611/26,技能実習,1,自由民主党;無所属の会,True
121315206X01720240611_264,213,参議院,法務委員会,第17号,2024-06-11,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121315206X01720240611/264,https://kokkai.ndl.go.jp/txt/121315206X01720240611,https://kokkai.ndl.go.jp/img/121315206X01720240611/28,技能実習;外国人労働者,2,,False
121315206X01720240611_279,213,参議院,法務委員会,第17号,2024-06-11,2024,川合孝典,かわいたかのり,国民民主党・新緑風会,,,https://kokkai.ndl.go.jp/txt/121315206X01720240611/279,https://kokkai.ndl.go.jp/txt/121315206X01720240611,https://kokkai.ndl.go.jp/img/121315206X01720240611/30,技能実習;特定技能,2,国民民主党;新緑風会,True
121315206X01720240611_303,213,参議院,法務委員会,第17号,2024-06-11,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121315206X01720240611/303,https://kokkai.ndl.go.jp/txt/121315206X01720240611,https://kokkai.ndl.go.jp/img/121315206X01720240611/33,技能実習,1,,False
121315206X01720240611_318,213,参議院,法務委員会,第17号,2024-06-11,2024,仁比聡平,にひそうへい,日本共産党,,,https://kokkai.ndl.go.jp/txt/121315206X01720240611/318,https://kokkai.ndl.go.jp/txt/121315206X01720240611,https://kokkai.ndl.go.jp/img/121315206X01720240611/35,技能実習,1,日本共産党,True
121315206X01720240611_320,213,参議院,法務委員会,第17号,2024-06-11,2024,仁比聡平,にひそうへい,日本共産党,,,https://kokkai.ndl.go.jp/txt/121315206X01720240611/320,https://kokkai.ndl.go.jp/txt/121315206X01720240611,https://kokkai.ndl.go.jp/img/121315206X01720240611/35,技能実習,1,日本共産党,True
121315206X01720240611_321,213,参議院,法務委員会,第17号,2024-06-11,2024,小泉龍司,こいずみりゅうじ,自由民主党・無所属の会,法務大臣,,https://kokkai.ndl.go.jp/txt/121315206X01720240611/321,https://kokkai.ndl.go.jp/txt/121315206X01720240611,https://kokkai.ndl.go.jp/img/121315206X01720240611/35,技能実習,1,自由民主党;無所属の会,True
121315206X01720240611_323,213,参議院,法務委員会,第17号,2024-06-11,2024,勝野美江,,,農林水産省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/121315206X01720240611/323,https://kokkai.ndl.go.jp/txt/121315206X01720240611,https://kokkai.ndl.go.jp/img/121315206X01720240611/35,技能実習,1,,False
121315206X01720240611_324,213,参議院,法務委員会,第17号,2024-06-11,2024,蒔苗浩司,,,国土交通省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/121315206X01720240611/324,https://kokkai.ndl.go.jp/txt/121315206X01720240611,https://kokkai.ndl.go.jp/img/121315206X01720240611/35,技能実習,1,,False
121315206X01720240611_326,213,参議院,法務委員会,第17号,2024-06-11,2024,勝野美江,,,農林水産省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/121315206X01720240611/326,https://kokkai.ndl.go.jp/txt/121315206X01720240611,https://kokkai.ndl.go.jp/img/121315206X01720240611/35,技能実習,1,,False
121315206X01720240611_336,213,参議院,法務委員会,第17号,2024-06-11,2024,仁比聡平,にひそうへい,日本共産党,,,https://kokkai.ndl.go.jp/txt/121315206X01720240611/336,https://kokkai.ndl.go.jp/txt/121315206X01720240611,https://kokkai.ndl.go.jp/img/121315206X01720240611/36,技能実習;外国人労働者;特定技能,3,日本共産党,True
121315206X01720240611_340,213,参議院,法務委員会,第17号,2024-06-11,2024,仁比聡平,にひそうへい,日本共産党,,,https://kokkai.ndl.go.jp/txt/121315206X01720240611/340,https://kokkai.ndl.go.jp/txt/121315206X01720240611,https://kokkai.ndl.go.jp/img/121315206X01720240611/37,技能実習,1,日本共産党,True
121315206X01720240611_342,213,参議院,法務委員会,第17号,2024-06-11,2024,仁比聡平,にひそうへい,日本共産党,,,https://kokkai.ndl.go.jp/txt/121315206X01720240611/342,https://kokkai.ndl.go.jp/txt/121315206X01720240611,https://kokkai.ndl.go.jp/img/121315206X01720240611/37,技能実習,1,日本共産党,True
121314319X01820240606_131,213,参議院,国土交通委員会,第18号,2024-06-06,2024,浜口誠,はまぐちまこと,国民民主党・新緑風会,,,https://kokkai.ndl.go.jp/txt/121314319X01820240606/131,https://kokkai.ndl.go.jp/txt/121314319X01820240606,https://kokkai.ndl.go.jp/img/121314319X01820240606/18,技能実習;外国人労働者;特定技能,3,国民民主党;新緑風会,True
121314319X01820240606_132,213,参議院,国土交通委員会,第18号,2024-06-06,2024,斉藤鉄夫,さいとうてつお,公明党,国土交通大臣,,https://kokkai.ndl.go.jp/txt/121314319X01820240606/132,https://kokkai.ndl.go.jp/txt/121314319X01820240606,https://kokkai.ndl.go.jp/img/121314319X01820240606/18,技能実習;特定技能;外国人材,3,公明党,True
121315206X01620240606_000,213,参議院,法務委員会,第16号,2024-06-06,2024,会議録情報,,,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/0,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/1,技能実習;出入国管理,2,,False
121315206X01620240606_001,213,参議院,法務委員会,第16号,2024-06-06,2024,佐々木さやか,ささきさやか,公明党,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/1,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/1,技能実習;出入国管理,2,公明党,True
121315206X01620240606_003,213,参議院,法務委員会,第16号,2024-06-06,2024,佐々木さやか,ささきさやか,公明党,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/3,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/1,技能実習;出入国管理,2,公明党,True
121315206X01620240606_004,213,参議院,法務委員会,第16号,2024-06-06,2024,古庄玄知,こしょうはるとも,自由民主党,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/4,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/1,技能実習,1,自由民主党,True
121315206X01620240606_005,213,参議院,法務委員会,第16号,2024-06-06,2024,岸田文雄,きしだふみお,自由民主党・無所属の会,内閣総理大臣,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/5,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/1,技能実習,1,自由民主党;無所属の会,True
121315206X01620240606_009,213,参議院,法務委員会,第16号,2024-06-06,2024,牧山ひろえ,まきやまひろえ,立憲民主・社民,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/9,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/2,技能実習,1,立憲民主党;社会民主党,True
121315206X01620240606_019,213,参議院,法務委員会,第16号,2024-06-06,2024,牧山ひろえ,まきやまひろえ,立憲民主・社民,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/19,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/3,技能実習,1,立憲民主党;社会民主党,True
121315206X01620240606_020,213,参議院,法務委員会,第16号,2024-06-06,2024,岸田文雄,きしだふみお,自由民主党・無所属の会,内閣総理大臣,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/20,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/3,技能実習;外国人材,2,自由民主党;無所属の会,True
121315206X01620240606_031,213,参議院,法務委員会,第16号,2024-06-06,2024,清水貴之,しみずたかゆき,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/31,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/5,技能実習,1,日本維新の会;教育無償化を実現する会,True
121315206X01620240606_035,213,参議院,法務委員会,第16号,2024-06-06,2024,清水貴之,しみずたかゆき,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/35,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/5,技能実習;特定技能;移民政策,3,日本維新の会;教育無償化を実現する会,True
121315206X01620240606_047,213,参議院,法務委員会,第16号,2024-06-06,2024,仁比聡平,にひそうへい,日本共産党,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/47,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/6,技能実習;外国人労働者;移民政策,3,日本共産党,True
121315206X01620240606_061,213,参議院,法務委員会,第16号,2024-06-06,2024,牧山ひろえ,まきやまひろえ,立憲民主・社民,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/61,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/8,技能実習;外国人労働者;出入国管理;特定技能;外国人材,5,立憲民主党;社会民主党,True
121315206X01620240606_066,213,参議院,法務委員会,第16号,2024-06-06,2024,和田政宗,わだまさむね,自由民主党,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/66,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/9,技能実習,1,自由民主党,True
121315206X01620240606_089,213,参議院,法務委員会,第16号,2024-06-06,2024,福島みずほ,ふくしまみずほ,立憲民主・社民,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/89,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/10,技能実習;外国人労働者,2,立憲民主党;社会民主党,True
121315206X01620240606_096,213,参議院,法務委員会,第16号,2024-06-06,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/96,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/11,技能実習;特定技能,2,,False
121315206X01620240606_097,213,参議院,法務委員会,第16号,2024-06-06,2024,福島みずほ,ふくしまみずほ,立憲民主・社民,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/97,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/11,技能実習;外国人労働者;特定技能,3,立憲民主党;社会民主党,True
121315206X01620240606_103,213,参議院,法務委員会,第16号,2024-06-06,2024,福島みずほ,ふくしまみずほ,立憲民主・社民,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/103,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/12,技能実習,1,立憲民主党;社会民主党,True
121315206X01620240606_104,213,参議院,法務委員会,第16号,2024-06-06,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/104,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/12,技能実習,1,,False
121315206X01620240606_105,213,参議院,法務委員会,第16号,2024-06-06,2024,福島みずほ,ふくしまみずほ,立憲民主・社民,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/105,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/13,技能実習;外国人労働者,2,立憲民主党;社会民主党,True
121315206X01620240606_106,213,参議院,法務委員会,第16号,2024-06-06,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/106,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/13,技能実習,1,,False
121315206X01620240606_107,213,参議院,法務委員会,第16号,2024-06-06,2024,福島みずほ,ふくしまみずほ,立憲民主・社民,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/107,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/13,技能実習,1,立憲民主党;社会民主党,True
121315206X01620240606_128,213,参議院,法務委員会,第16号,2024-06-06,2024,池下卓,いけしたたく,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/128,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/16,技能実習,1,日本維新の会;教育無償化を実現する会,True
121315206X01620240606_136,213,参議院,法務委員会,第16号,2024-06-06,2024,小泉龍司,こいずみりゅうじ,自由民主党・無所属の会,法務大臣,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/136,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/17,技能実習;外国人材,2,自由民主党;無所属の会,True
121315206X01620240606_141,213,参議院,法務委員会,第16号,2024-06-06,2024,清水貴之,しみずたかゆき,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/141,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/17,技能実習,1,日本維新の会;教育無償化を実現する会,True
121315206X01620240606_207,213,参議院,法務委員会,第16号,2024-06-06,2024,佐々木さやか,ささきさやか,公明党,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/207,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/23,技能実習;出入国管理,2,公明党,True
121315206X01620240606_208,213,参議院,法務委員会,第16号,2024-06-06,2024,北川雅弘,,,一般社団法人静岡県建設産業専門団体連合会会長,公述人,https://kokkai.ndl.go.jp/txt/121315206X01620240606/208,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/24,技能実習;外国人労働者;特定技能,3,,False
121315206X01620240606_210,213,参議院,法務委員会,第16号,2024-06-06,2024,田中志治,,,東海染工株式会社浜松事業所工場長,公述人,https://kokkai.ndl.go.jp/txt/121315206X01620240606/210,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/25,技能実習,1,,False
121315206X01620240606_212,213,参議院,法務委員会,第16号,2024-06-06,2024,平岡康弘,,,静岡県行政書士会会長,公述人,https://kokkai.ndl.go.jp/txt/121315206X01620240606/212,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/26,技能実習;外国人労働者;特定技能;外国人材;多文化共生,5,,False
121315206X01620240606_214,213,参議院,法務委員会,第16号,2024-06-06,2024,児玉哲義,,,日伯交流協会副会長,公述人,https://kokkai.ndl.go.jp/txt/121315206X01620240606/214,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/27,技能実習,1,,False
121315206X01620240606_218,213,参議院,法務委員会,第16号,2024-06-06,2024,古庄玄知,こしょうはるとも,自由民主党,,,https://kokkai.ndl.go.jp/txt/121315206X01620240606/218,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/28,技能実習,1,自由民主党,True
121315206X01620240606_221,213,参議院,法務委員会,第16号,2024-06-06,2024,田中志治,,,東海染工株式会社浜松事業所工場長,公述人,https://kokkai.ndl.go.jp/txt/121315206X01620240606/221,https://kokkai.ndl.go.jp/txt/121315206X01620240606,https://kokkai.ndl.go.jp/img/121315206X01620240606/28,技能実習;特定技能,2,,False
